"ID товари";Каталог;Вендор;"Товарна пропозиція";"Прив'язана картка";"Роздр. ціна, грн";Гарантія;Посилання;"Посилання в каталозі";"Наявність валідної картинки";"Статус товару";Стан;Причина
2986662413;"Тактичний (військовий) одяг та взуття";"No brand";"Тактическая демисезонная куртка YINREN Delta Eagle Gen 3 с мембраной рип-стоп и водонепроницаемым капюшоном";"Nobrand ";2950;;;;ні;"не вивантажений";;"Некоректний вендор"
2986662445;"Тактичний (військовий) одяг та взуття";"No brand";"Функциональный комплект 4-Way Stretch: анорак + брюки";"Nobrand ";5000;;;;ні;"не вивантажений";;"Некоректний вендор"
2986662175;"Тактичний (військовий) одяг та взуття";"No brand";"Тактическая куртка-анорак 4WStretch с мембранной тканью и вентиляцией (Койот)";"Nobrand ";2500;;;;ні;"не вивантажений";;"Некоректний вендор"
2986662187;"Тактичний (військовий) одяг та взуття";"No brand";"Тактическая куртка-анорак 4WStretch с мембранной тканью и вентиляцией (чёрный)";"Nobrand ";2500;;;;ні;"не вивантажений";;"Некоректний вендор"
2986662475;"Тактичний (військовий) одяг та взуття";"No brand";"Тактический костюм из 4WStretch (куртка + брюки)";"Nobrand ";2500;;;;ні;"не вивантажений";;"Некоректний вендор"
2986662447;"Тактичний (військовий) одяг та взуття";"No brand";"Функциональный комплект 4-Way Stretch: анорак + брюки";"Nobrand ";5000;;;;ні;"не вивантажений";;"Некоректний вендор"
2986662470;"Тактичний (військовий) одяг та взуття";"No brand";"Тактический костюм из 4WStretch (куртка + брюки)";"Nobrand ";2500;;;;ні;"не вивантажений";;"Некоректний вендор"
2986662198;"Тактичний (військовий) одяг та взуття";"No brand";"Тактическая боевая рубашка UBACS BR ESDY с длинным рукавом цвета «койот»";"Nobrand ";1150;;;;ні;"не вивантажений";;"Некоректний вендор"
2986662480;"Тактичний (військовий) одяг та взуття";"No brand";"Тактический костюм из 4WStretch (куртка + брюки)";"Nobrand ";2500;;;;ні;"не вивантажений";;"Некоректний вендор"
2986662191;"Тактичний (військовий) одяг та взуття";"No brand";"Боевая рубашка Tactical Series Long Sleeve с длинными рукавами и карманами на плечах";"Nobrand ";1400;;;;ні;"не вивантажений";;"Некоректний вендор"
2986662478;"Тактичний (військовий) одяг та взуття";"No brand";"Тактический костюм из 4WStretch (куртка + брюки)";"Nobrand ";2500;;;;ні;"не вивантажений";;"Некоректний вендор"
2986662452;"Тактичний (військовий) одяг та взуття";"No brand";"Функциональный комплект 4-Way Stretch: анорак + брюки";"Nobrand ";5000;;;;ні;"не вивантажений";;"Некоректний вендор"
2986662416;"Тактичний (військовий) одяг та взуття";"No brand";"Тактическая демисезонная куртка YINREN Delta Eagle Gen 3 с мембраной рип-стоп и водонепроницаемым капюшоном";"Nobrand ";2950;;;;ні;"не вивантажений";;"Некоректний вендор"
